"Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng - 3 camera sắc nét, hiệu năng mạnh mẽ, sạc nhanh 33W",,https://vn-live-01.slatic.net/p/de6d9bd3df47003f329340bda992e185.jpg,4990000,3799000,24% Off,4.9719827586206895,464,[],"[4402, 4518]",2239307833,14
điện thoại Samsung Galaxy A30 máy 2sim ram 4G/64G Chính Hãng - Bảo hành 12 Tháng,,https://vn-live-01.slatic.net/p/08d5833e571ec63f8c0f49eb7429bba0.jpg,1488000,899000,40% Off,4.9504950495049505,101,[],"[4402, 4518]",2201036363,14
"Điện Thoại Samsung Galaxy A34 5G (8GB/128GB) -  Hàng Chính Hãng, Bảo Hành 12 Tháng, Mới 100%",,https://vn-live-01.slatic.net/p/824bbdd387ac3acc684b3b7e1fde4f44.jpg,6790000,6190000,9% Off,0,,[],"[4402, 4518]",2402225569,14
Điện thoại Samsung Galaxy S23 Ultra 8GB/256GB - Độc quyền Online,,https://vn-live-01.slatic.net/p/8041a19433bc433f31a2fb6b7adad62e.jpg,,31990000,,4.894736842105263,19,[],"[4402, 4518]",2157744431,13
Điện thoại Samsung Galaxy Z Flip 5 (8GB/512GB) - Độc quyền Online,,https://vn-live-01.slatic.net/p/5a6e44698706146e63037006e3927ed7.jpg,,29990000,,5.0,2,[],"[4402, 4518]",2381817884,13
Điện thoại Samsung Galaxy Z Flip 5 (8GB/256GB) - Độc quyền online,,https://vn-live-01.slatic.net/p/985b4a468833d956c9276a5d8b07c280.jpg,,25990000,,0,,[],"[4402, 4518]",2383717206,13
Apple iPhone 15 Pro Max 256GB Chính hãng (VN/A),,https://vn-live-01.slatic.net/p/d6b1092d45c1ada12bd3d2cc27945007.png,39990000,34990000,13% Off,4.954887218045113,133,[],"[4402, 4518]",2416996609,13
Điện thoại OPPO A17k - Hàng chính hãng,,https://ph-live-01.slatic.net/p/a405f16b47f28611c946cc7ec74d36dc.jpg,,3290000,,4.925925925925926,27,[],"[4402, 4518]",2228845035,13
Điện thoại Samsung Galaxy Fold 5 12GB/256GB - Độc quyền online,,https://vn-live-01.slatic.net/p/6cfdfb77ae9b58cc8adbfb20f790a217.jpg,,40990000,,0,,[],"[4402, 4518]",2383724223,13
iPhone 15 Pro - Hàng Chính Hãng VN/A,,https://filebroker-cdn.lazada.vn/kf/S31d1f244f89d4d46955a2ce6b8443a2dB.png,28999000,28490000,2% Off,4.995555555555556,225,[],"[4402, 4518]",2417249565,13
iPhone 15 - Hàng Chính Hãng VN/A,,https://filebroker-cdn.lazada.vn/kf/Sfe5b512bfb3d4bb08b9156bfaf8e5d418.png,22990000,21990000,4% Off,4.958333333333333,96,[],"[4402, 4518]",2417259469,13
iPhone 14 Plus - Hàng Chính Hãng VN/A,,https://vn-live-01.slatic.net/p/70ec35479c11cacf4b7e666f23b3735d.png,27990000,22190000,21% Off,4.918367346938775,49,[],"[4402, 4518]",2017749016,13
"Điện thoại Samsung Galaxy A34 5G ( 8GB - 128GB ) - Hàng chính hãng, Mới 100% Bảo hành 12 tháng",,https://vn-live-01.slatic.net/p/7c2f2b64766e8af17d0e9f31eb1866f7.jpg,8490000,6649000,22% Off,4.948299319727891,735,[],"[4402, 4518]",2232879162,13
iPhone 11 - VN/A Authentic Product,,https://vn-live-01.slatic.net/p/21c9bbd4558cbc662e98e170524da77f.png,21990000,10490000,52% Off,4.84323971260614,1531,[],"[4402, 4518]",900924449,13
Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek G99 - Sạc nhanh 45W - 6.8'' FHD+ Tần số quét 120HHZ - Hàng Chính Hãng -  Bảo hành 13 Tháng,,https://vn-live-01.slatic.net/p/c8e8f94576584a424b0ae307de7cb58d.jpg,,4690000,,4.981859410430839,441,[],"[4402, 4518]",2348140185,13
Điện thoại Nokia C30 (2GB/32GB) Pin khủng - Mới nguyên seal - Hàng chính hãng,,https://sg-live-01.slatic.net/p/a623e1b8991468ee8448a2984a117033.jpg,2690000,1569000,42% Off,4.933333333333334,45,[],"[4402, 4518]",1767867993,13
Điện Thoại Samsung A54 5G 8GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/6fd4e25f3a852a84fc7ea5d1d81a5173.jpg,10490000,7229000,31% Off,5.0,4,[],"[4402, 4518]",2223664512,13
Điện thoại Samsung Galaxy Z Flip5,,https://vn-live-01.slatic.net/p/aec3f48777fc6621785636883faf0b62.jpg,,25990000,,4.59433962264151,212,[],"[4402, 4518]",2351112090,13
[GIÁ SỐC SALE ĐIỆN TỬ 22.12] Điện thoại Samsung Galaxy M14 4GB+64GB 5G - CHỈ CÓ TẠI LAZADA,,https://vn-live-01.slatic.net/p/4933af5642076851f719c0f89fbfd9dc.jpg,4990000,4180000,16% Off,4.945184025058731,1277,[],"[4402, 4518]",2249051805,13
iPhone 14 - Hàng Chính Hãng VN/A,,https://vn-live-01.slatic.net/p/d3fd98045274de44857f5393ea945bf7.png,24990000,18890000,24% Off,4.947368421052632,114,[],"[4402, 4518]",2018265056,13
"điện thoại vsmart joy4 chính hãng, điện thoại giá rẻ kèm đầy đủ phụ kiện giá cực yêu thương BP07",,https://vn-live-01.slatic.net/p/adab7b88ee86f1e97bad4b40e7d93cb5.jpg,,1909700,,0,,[],"[4402, 4518]",2491478767,13
"Điện thoại Ctyon 4G có wifi xem youtube , lướt web , màn 2.4 ,Phím to - Mới nguyên seal",,https://vn-live-01.slatic.net/p/27c2e9825e0529e4729b1e04f235038a.jpg,499000,369000,26% Off,4.818181818181818,11,[],"[4402, 4518]",2261035266,13
"Điện Thoại Xiaomi Redmi Note 12s (8GB-256GB)-Hàng Chính Hãng, Mới 100% | Bảo hành 18 tháng",,https://vn-live-01.slatic.net/p/a50ac4495a3eda19f3bbe3cfab9dadf5.png,6690000,5690000,15% Off,4.9787234042553195,47,[],"[4402, 4518]",2293368202,13
Điện Thoại Infinix Hot 30 8GB/256GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/b92863aeb9028193a930c743a3ee8693.png,4290000,3990000,7% Off,4.756756756756757,38,[],"[4402, 4518]",2397700910,13
Điện Thoại Samsung Galaxy A34 5G 128GB,,https://vn-live-01.slatic.net/p/190ab8df67036b66a0772fd1b307dc75.jpg,8490000,5590000,34% Off,4.933333333333334,15,[],"[4402, 4518]",2492430651,13
[CHỈ 12.12 - VOUCHER 500K] Điện thoại Samsung Galaxy S23 Ultra 8GB 12GB + 256GB 512GB 1TB,,https://vn-live-01.slatic.net/p/f54b12f84e56bff4dcf236b116c557d0.jpg,,31990000,,4.897196261682243,107,[],"[4402, 4518]",2143635830,13
Voucher Sở hữu Điện Thoại Apple lPhone 13 Pro Max 512Gb - Số lượng có hạn -,,https://vn-live-01.slatic.net/p/3dcb59b862a69a9069631f002ef077a1.jpg,50000,26000,48% Off,4.363636363636363,22,[],"[4402, 4518]",2508092977,13
"Điện Thoại 6s/PIIus bản Q-Tế. Lắp sim,cài đầy đủ game và ứng dụng.BH 12 Tháng",,https://sg-test-11.slatic.net/p/e135075b16a2019947c93023400248db.jpg,,1130000,,0,,[],"[4402, 4518]",2491627219,13
Điện Thoại Infinix Hot 30i 4GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/8e2cf76c668a85f9521a1d240020a6dd.jpg,3190000,2790000,13% Off,4.934523809523809,168,[],"[4402, 4518]",2337662376,13
Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Đen,,https://vn-live-01.slatic.net/p/84b6cc1e935e92afb9fc3a895488cbef.jpg,3490000,2030000,42% Off,5.0,1,[],"[4402, 4518]",2099386006,13
"Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Màn hình hiển thị 6.74"", dung lượng pin lớn 5000mAh, hỗ trợ sạc nhanh 18W",,https://vn-live-01.slatic.net/p/1a2169bfead031efb481f984823d795c.jpg,3490000,2969000,15% Off,4.913043478260869,23,[],"[4402, 4518]",2487117989,13
điện thoại i/ phone 4S quốc tế tặng dây sạc tải sẵn app.,,https://vn-live-01.slatic.net/p/edc4381552dff0b0668ae8ed471bb035.jpg,490000,339000,31% Off,0,,[],"[4402, 4518]",2499169119,13
[Nhập RS0822 giảm 30k cho đơn 99k]Điện thoại OPPO A95 (8/128),,https://filebroker-cdn.lazada.vn/kf/S047e9dee55c942339ae8ba1d73e26be1j.jpg,,6790000,,0,,[],"[4402, 4518]",1913248526,13
Samsung Galaxy Z Fold4 5G 256GB,,https://vn-live-01.slatic.net/p/3693f81d1618008febeb22105bb62542.jpg,40990000,24990000,39% Off,0,,[],"[4402, 4518]",2251219154,13
Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek G99 - Sạc nhanh 45W - 6.8'' FHD+ Tần số quét 120HHZ - Hàng Chính Hãng -  Bảo hành 13 Tháng,,https://vn-live-01.slatic.net/p/d1f242e629196c6a4cc381dad631e143.jpg,4490000,4090000,9% Off,5.0,9,[],"[4402, 4518]",2385527871,13
iPhone 12 - VN/A Authentic Product,,https://vn-live-01.slatic.net/p/fd05b1c12a97f776faf76814b545867d.png,24990000,13390000,46% Off,4.829813664596274,805,[],"[4402, 4518]",911354757,13
Newest I14 Pro Max phone fuil HD 7.3inch screen Murah mobile phone 8G + 128GB dual SIM card HD camera 50 + 108MP battery 7800mAh phone replace with a genuine price,,https://sg-test-11.slatic.net/p/05ba293140f6dbf41730c7463020408b.jpg,1958200,979100,50% Off,4.3624161073825505,149,[],"[4402, 4518]",2003578167,13
Điện Thoại Samsung Galaxy A54 5G,,https://vn-live-01.slatic.net/p/3ceea2f4a6c33b5b80940095243bbe41.png,10500000,6920000,34% Off,5.0,1,[],"[4402, 4518]",2215831400,13
[CHÍNH HÃNG] Điện thoại giá rẻ Nokia 1616 siêu bền loa to,,https://vn-live-01.slatic.net/p/6aba764d00551320956c481686cc2614.jpg,75000,74000,1% Off,4.646464646464646,96,[],"[4402, 4518]",535350761,13
Điện Thoại Samsung Galaxy S23 | 256GB và 128GB,,https://vn-live-01.slatic.net/p/459800e6bde7028fa6a934cb071e00f7.jpg,22990000,17610000,23% Off,5.0,1,[],"[4402, 4518]",2186549179,13
Điện Thoại Samsung Galaxy S23 Ultra | 256GB - 512GB - 1TB,,https://vn-live-01.slatic.net/p/728032f48975f299d387681a675400fc.jpg,31990000,24700000,23% Off,0,,[],"[4402, 4518]",2186455947,13
Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/0fda6a1b39f9695771ff6ce6dc86a067.jpg,4990000,4239000,15% Off,5.0,1,[],"[4402, 4518]",2396758589,13
"Điện thoại OPPO A55s 5G 4GB/64GB Chip Snap 480,Màn 90HZ,Chống Nước IP68, Sạc Nhanh 18W , Mới nguyên seal 100% - Hàng Nhập Khẩu - Bản quốc tế",,https://vn-live-01.slatic.net/p/c0163253bd570d5f09e4f75f538c32dc.jpg,3690000,2799000,24% Off,4.666666666666667,9,[],"[4402, 4518]",1911840912,13
Điện thoại Samsung Galaxy S23 Ultra 8GB/256GB - Độc quyền Online,,https://vn-live-01.slatic.net/p/8041a19433bc433f31a2fb6b7adad62e.jpg,,31990000,,4.894736842105263,19,[],"[4402, 4518]",2157744431,12
Điện thoại Samsung Galaxy Z Flip 5 (8GB/512GB) - Độc quyền Online,,https://vn-live-01.slatic.net/p/5a6e44698706146e63037006e3927ed7.jpg,,29990000,,5.0,2,[],"[4402, 4518]",2381817884,12
Apple iPhone 15 Pro Max 256GB Chính hãng (VN/A),,https://vn-live-01.slatic.net/p/d6b1092d45c1ada12bd3d2cc27945007.png,39990000,34990000,13% Off,4.954887218045113,133,[],"[4402, 4518]",2416996609,12
Điện thoại Samsung Galaxy Z Flip 5 (8GB/256GB) - Độc quyền online,,https://vn-live-01.slatic.net/p/985b4a468833d956c9276a5d8b07c280.jpg,,25990000,,0,,[],"[4402, 4518]",2383717206,12
Điện thoại OPPO A17k - Hàng chính hãng,,https://ph-live-01.slatic.net/p/a405f16b47f28611c946cc7ec74d36dc.jpg,,3290000,,4.925925925925926,27,[],"[4402, 4518]",2228845035,12
Điện thoại Samsung Galaxy Fold 5 12GB/256GB - Độc quyền online,,https://vn-live-01.slatic.net/p/6cfdfb77ae9b58cc8adbfb20f790a217.jpg,,40990000,,0,,[],"[4402, 4518]",2383724223,12
iPhone 15 Pro - Hàng Chính Hãng VN/A,,https://filebroker-cdn.lazada.vn/kf/S31d1f244f89d4d46955a2ce6b8443a2dB.png,28999000,28490000,2% Off,4.995555555555556,225,[],"[4402, 4518]",2417249565,12
iPhone 15 - Hàng Chính Hãng VN/A,,https://filebroker-cdn.lazada.vn/kf/Sfe5b512bfb3d4bb08b9156bfaf8e5d418.png,22990000,21990000,4% Off,4.958333333333333,96,[],"[4402, 4518]",2417259469,12
iPhone 14 Plus - Hàng Chính Hãng VN/A,,https://vn-live-01.slatic.net/p/70ec35479c11cacf4b7e666f23b3735d.png,27990000,22190000,21% Off,4.918367346938775,49,[],"[4402, 4518]",2017749016,12
"Điện thoại Samsung Galaxy A34 5G ( 8GB - 128GB ) - Hàng chính hãng, Mới 100%, Bảo hành 12 tháng",,https://vn-live-01.slatic.net/p/7c2f2b64766e8af17d0e9f31eb1866f7.jpg,8490000,6649000,22% Off,4.948299319727891,735,[],"[4402, 4518]",2232879162,12
Điện thoại Nokia C30 (2GB/32GB) Pin khủng - Mới nguyên seal - Hàng chính hãng,,https://sg-live-01.slatic.net/p/a623e1b8991468ee8448a2984a117033.jpg,2690000,1569000,42% Off,4.933333333333334,45,[],"[4402, 4518]",1767867993,12
iPhone 11 - VN/A Authentic Product,,https://vn-live-01.slatic.net/p/21c9bbd4558cbc662e98e170524da77f.png,21990000,10490000,52% Off,4.84323971260614,1531,[],"[4402, 4518]",900924449,12
Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek G99 - Sạc nhanh 45W - 6.8'' FHD+ Tần số quét 120HHZ - Hàng Chính Hãng -  Bảo hành 13 Tháng,,https://vn-live-01.slatic.net/p/c8e8f94576584a424b0ae307de7cb58d.jpg,,4690000,,4.981859410430839,441,[],"[4402, 4518]",2348140185,12
Điện Thoại Samsung A54 5G 8GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/6fd4e25f3a852a84fc7ea5d1d81a5173.jpg,10490000,7229000,31% Off,5.0,4,[],"[4402, 4518]",2223664512,12
Điện thoại Samsung Galaxy Z Flip5,,https://vn-live-01.slatic.net/p/aec3f48777fc6621785636883faf0b62.jpg,,25990000,,4.59433962264151,212,[],"[4402, 4518]",2351112090,12
iPhone 14 - Hàng Chính Hãng VN/A,,https://vn-live-01.slatic.net/p/d3fd98045274de44857f5393ea945bf7.png,24990000,18890000,24% Off,4.947368421052632,114,[],"[4402, 4518]",2018265056,12
[GIÁ SỐC SALE ĐIỆN TỬ 22.12] Điện thoại Samsung Galaxy M14 4GB+64GB 5G - CHỈ CÓ TẠI LAZADA,,https://vn-live-01.slatic.net/p/4933af5642076851f719c0f89fbfd9dc.jpg,4990000,4180000,16% Off,4.945184025058731,1277,[],"[4402, 4518]",2249051805,12
"Điện thoại Ctyon 4G có wifi xem youtube , lướt web , màn 2.4 ,Phím to - Mới nguyên seal",,https://vn-live-01.slatic.net/p/27c2e9825e0529e4729b1e04f235038a.jpg,499000,369000,26% Off,4.818181818181818,11,[],"[4402, 4518]",2261035266,12
Điện Thoại Infinix Hot 30 8GB/256GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/b92863aeb9028193a930c743a3ee8693.png,4290000,3990000,7% Off,4.756756756756757,38,[],"[4402, 4518]",2397700910,12
"Điện Thoại Xiaomi Redmi Note 12s (8GB-256GB)-Hàng Chính Hãng, Mới 100% | Bảo hành 18 tháng",,https://vn-live-01.slatic.net/p/a50ac4495a3eda19f3bbe3cfab9dadf5.png,6690000,5690000,15% Off,4.9787234042553195,47,[],"[4402, 4518]",2293368202,12
Điện Thoại Samsung Galaxy A34 5G 128GB,,https://vn-live-01.slatic.net/p/190ab8df67036b66a0772fd1b307dc75.jpg,8490000,5590000,34% Off,4.933333333333334,15,[],"[4402, 4518]",2492430651,12
[CHỈ 12.12 - VOUCHER 500K] Điện thoại Samsung Galaxy S23 Ultra 8GB 12GB + 256GB 512GB 1TB,,https://vn-live-01.slatic.net/p/f54b12f84e56bff4dcf236b116c557d0.jpg,,31990000,,4.897196261682243,107,[],"[4402, 4518]",2143635830,12
Voucher Sở hữu Điện Thoại Apple lPhone 13 Pro Max 512Gb - Số lượng có hạn -,,https://vn-live-01.slatic.net/p/3dcb59b862a69a9069631f002ef077a1.jpg,50000,26000,48% Off,4.363636363636363,22,[],"[4402, 4518]",2508092977,12
"điện thoại vsmart joy4 chính hãng, điện thoại giá rẻ kèm đầy đủ phụ kiện giá cực yêu thương BP07",,https://vn-live-01.slatic.net/p/adab7b88ee86f1e97bad4b40e7d93cb5.jpg,,1909700,,0,,[],"[4402, 4518]",2491478767,12
"Điện Thoại 6s/PIIus bản Q-Tế. Lắp sim,cài đầy đủ game và ứng dụng.BH 12 Tháng",,https://sg-test-11.slatic.net/p/e135075b16a2019947c93023400248db.jpg,,1130000,,0,,[],"[4402, 4518]",2491627219,12
Điện Thoại Infinix Hot 30i 4GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/8e2cf76c668a85f9521a1d240020a6dd.jpg,3190000,2790000,13% Off,4.934523809523809,168,[],"[4402, 4518]",2337662376,12
"Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Màn hình hiển thị 6.74"", dung lượng pin lớn 5000mAh, hỗ trợ sạc nhanh 18W",,https://vn-live-01.slatic.net/p/1a2169bfead031efb481f984823d795c.jpg,3490000,2969000,15% Off,4.913043478260869,23,[],"[4402, 4518]",2487117989,12
điện thoại i/ phone 4S quốc tế tặng dây sạc tải sẵn app.,,https://vn-live-01.slatic.net/p/edc4381552dff0b0668ae8ed471bb035.jpg,490000,339000,31% Off,0,,[],"[4402, 4518]",2499169119,12
Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Đen,,https://vn-live-01.slatic.net/p/84b6cc1e935e92afb9fc3a895488cbef.jpg,3490000,2030000,42% Off,5.0,1,[],"[4402, 4518]",2099386006,12
[Nhập RS0822 giảm 30k cho đơn 99k]Điện thoại OPPO A95 (8/128),,https://filebroker-cdn.lazada.vn/kf/S047e9dee55c942339ae8ba1d73e26be1j.jpg,,6790000,,0,,[],"[4402, 4518]",1913248526,12
Samsung Galaxy Z Fold4 5G 256GB,,https://vn-live-01.slatic.net/p/3693f81d1618008febeb22105bb62542.jpg,40990000,24990000,39% Off,0,,[],"[4402, 4518]",2251219154,12
Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek G99 - Sạc nhanh 45W - 6.8'' FHD+ Tần số quét 120HHZ - Hàng Chính Hãng -  Bảo hành 13 Tháng,,https://vn-live-01.slatic.net/p/d1f242e629196c6a4cc381dad631e143.jpg,4490000,4090000,9% Off,5.0,9,[],"[4402, 4518]",2385527871,12
iPhone 12 - VN/A Authentic Product,,https://vn-live-01.slatic.net/p/fd05b1c12a97f776faf76814b545867d.png,24990000,13390000,46% Off,4.829813664596274,805,[],"[4402, 4518]",911354757,12
[CHÍNH HÃNG] Điện thoại giá rẻ Nokia 1616 siêu bền loa to,,https://vn-live-01.slatic.net/p/6aba764d00551320956c481686cc2614.jpg,75000,74000,1% Off,4.646464646464646,96,[],"[4402, 4518]",535350761,12
Newest I14 Pro Max phone fuil HD 7.3inch screen Murah mobile phone 8G + 128GB dual SIM card HD camera 50 + 108MP battery 7800mAh phone replace with a genuine price,,https://sg-test-11.slatic.net/p/05ba293140f6dbf41730c7463020408b.jpg,1958200,979100,50% Off,4.3624161073825505,149,[],"[4402, 4518]",2003578167,12
Điện Thoại Samsung Galaxy A54 5G,,https://vn-live-01.slatic.net/p/3ceea2f4a6c33b5b80940095243bbe41.png,10500000,6920000,34% Off,5.0,1,[],"[4402, 4518]",2215831400,12
Điện Thoại Samsung Galaxy S23 Ultra | 256GB - 512GB - 1TB,,https://vn-live-01.slatic.net/p/728032f48975f299d387681a675400fc.jpg,31990000,24700000,23% Off,0,,[],"[4402, 4518]",2186455947,12
Điện Thoại Samsung Galaxy S23 | 256GB và 128GB,,https://vn-live-01.slatic.net/p/459800e6bde7028fa6a934cb071e00f7.jpg,22990000,17610000,23% Off,5.0,1,[],"[4402, 4518]",2186549179,12
SAMSUNG A51 6G/128G MK VẼ KO CÀI VÂN TAY SIÊU RẺ -SIÊU ĐẸP - SIÊU MƯỢT - SIÊU BỀN.,,https://vn-live-01.slatic.net/p/58aedc62f461b695ee90bd6591e34eef.jpg,,1800000,,5.0,6,[],"[4402, 4518]",2182261037,12
Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/0fda6a1b39f9695771ff6ce6dc86a067.jpg,4990000,4239000,15% Off,5.0,1,[],"[4402, 4518]",2396758589,12
"Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng chính hãng - 3 camera chính sắc nét, pin lớn 5000 mAh",,https://vn-live-01.slatic.net/p/19e8f19b25aea9e317af7441da26123c.jpg,10490000,7559000,28% Off,5.0,7,[],"[4402, 4518]",2223343983,11
Điện Thoại Redmi Note 12S 8GB/256GB - Chính hãng,,https://vn-live-01.slatic.net/p/91ef5f71ede66d4c58f853f43cbc5248.png,6690000,4990000,25% Off,5.0,10,[],"[4402, 4518]",2293160766,11
"Điện thoại Cảm ứng Cao Cấp Giá rẻ điện thoại Vivo Y35 2022 máy 2sim ram 8G/128G Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng - TTN 01",,https://vn-live-01.slatic.net/p/71c8e1659b6d430ec7d8a6a88ded1c77.jpg,1088000,649000,40% Off,4.934959349593496,123,[],"[4402, 4518]",2338645024,11
Xiaomi Redmi 12C 4GB - 64GB,,https://vn-live-01.slatic.net/p/5db59f57a9b30cf2a1bff49da609ccfc.jpg,3590000,2490000,31% Off,5.0,19,[],"[4402, 4518]",2203534934,11
Điện Thoại Infinix Hot 20 Play 4GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/70b18fde8a6e755673ffb16f291ea987.jpg_1500x1500q80.jpg,3190000,2890000,9% Off,5.0,16,[],"[4402, 4518]",2333339560,11
"Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng - Màn hình sống động, sắc nét, camera đỉnh cao",,https://vn-live-01.slatic.net/p/71dbba488dd9fa01af4f65dd5b88945d.jpg,8490000,5849000,31% Off,5.0,20,[],"[4402, 4518]",2223610862,11
Điện Thoại Xiaomi Redmi Note 12 8GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/83f75a03b9398844c2c715459d80868c.jpg,5790000,4449000,23% Off,5.0,1,[],"[4402, 4518]",2418596100,11
Điện thoại cổ nokia x2 00 giá rẻ  vỏ kim loại tặng sim 4g,,https://vn-live-01.slatic.net/p/ad18e490a33cdf1fadd4bd81ddffc5d7.jpg,445000,299000,33% Off,4.545454545454546,11,[],"[4402, 4518]",304920536,11
Samsung  A20  Ram 3G/32G  máy đẹp keeng CẤU HÌNH siêu mượt.,,https://filebroker-cdn.lazada.vn/kf/S9f813c03230d4862962c2c0971db0929z.jpg,,900000,,4.615384615384615,39,[],"[4402, 4518]",1665171957,11
"Realme 5 Pro - điện thoại Realme 5 Pro 2sim ram 8G/256G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",,https://vn-live-01.slatic.net/p/c94f83eaa7155737dfab68c28fae2c01.jpg,1788000,999000,44% Off,4.918367346938775,48,[],"[4402, 4518]",2317032116,11
Điện thoại Nokia C30 (2GB/32BG) - Mới nguyên seal - Hàng chính hãng,,https://vn-live-01.slatic.net/p/96b89f42c3901bde793ac7d84dd690d2.png,2690000,1549000,42% Off,4.764705882352941,34,[],"[4402, 4518]",1729611769,11
SAMSUNG A51  6G/128G GIÁ MỀM -SIÊU ĐẸP CHƠI GAME LƯỚT MẠNG BAO MƯỢT.,,https://ph-live-01.slatic.net/p/c2d4ed5ec7d27bbcd0bc37b4a85dcbe5.jpg,,1750000,,5.0,6,[],"[4402, 4518]",2164123577,11
Điện Thoại Samsung A05s 4GB/128GB - Hàng Chính Hãng,,https://vn-live-01.slatic.net/p/f3fe110fd6b61f44b37c7ed51ec3c5e4.jpg,3990000,3349000,16% Off,5.0,1,[],"[4402, 4518]",2424625326,11
Điện thoại Realme C55 (6GB/128GB) - Hàng nhập khẩu - Mới nguyên seal,,https://vn-live-01.slatic.net/p/b72887ef3173a60684167307f45fedfe.jpg,4990000,3499000,30% Off,5.0,5,[],"[4402, 4518]",2234015834,11
"điện thoại Oppo A3s 2sim ram 6G/128G máy Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt - TTN 01",,https://vn-live-01.slatic.net/p/de6a60e4cef1628179b2cf694896ca16.jpg,777000,322806,58% Off,4.796178343949045,157,[],"[4402, 4518]",2160296366,11
Điện thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng chính hãng - Màn hình 6.5inch AMOLED FHD+ bộ 3 Camera sau Pin 4500mAh,,https://vn-live-01.slatic.net/p/a55b1a242051339d614d1ed839988c5b.jpg,13490000,7459000,45% Off,5.0,3,[],"[4402, 4518]",1300147087,11
"Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng - Cụm 3 camera sắc nét, hiệu năng ổn định, dung lượng pin 5000mAh",,https://vn-live-01.slatic.net/p/c7d0fa2665fe036ecaa3cae72da5e53a.jpg,3990000,3449000,14% Off,5.0,3,[],"[4402, 4518]",2421631827,11
SAMSUNG A600  MÁY RAM 3G/32G ĐẸP KEENG -SIÊU ĐẸP - SIÊU MƯỢT - SIÊU BỀN.,,https://filebroker-cdn.lazada.vn/kf/S8c07bd371884439ca72f696daf1b6b747.jpg,,850000,,5.0,4,[],"[4402, 4518]",1665229697,11
"Xiaomi Redmi Note 10 je 4GB/64GB, waterproof IP68, quick Charge 18W-imports-International Edition",,https://vn-live-01.slatic.net/p/0d19e0e889ff0ea3a4e05f7fe0fb4321.jpg,3699000,2349000,37% Off,5.0,7,[],"[4402, 4518]",2174614596,11
oppo neo 5 ( a31 ) ram 1gb bộ nhớ 8gb-16gb giá rẻ,,https://filebroker-cdn.lazada.vn/kf/Sdd1f01884788440e823b25176f253b28p.jpg,,280000,,4.269230769230769,26,[],"[4402, 4518]",1452697362,11
điện thoại oppo neo 9 máy cũ 16G giá máy không phụ kiện,,https://filebroker-cdn.lazada.vn/kf/S02c061c6f3974b2db9276303762f502de.jpg,,425000,,4.857142857142857,7,[],"[4402, 4518]",1933328362,11
[CHỈ 11.11 - VOUCHER 1.1TR] Điện thoại Samsung Galaxy A34 5g (8GB/128GB),,https://vn-live-01.slatic.net/p/8ec24780120fa1aa07923433cb49c007.jpg,,8490000,,4.87958115183246,191,[],"[4402, 4518]",2207531340,11
Điện Thoại Samsung Galaxy A54 5G 256GB,,https://vn-live-01.slatic.net/p/538436265e92db77c651360b88a1e972.jpg,11490000,7990000,30% Off,0,,[],"[4402, 4518]",2492495648,11
SAMSUNG A750 SIÊU MẠNH SIÊU ĐẸP SIÊU BỀN 4G-6G/64G/128G.,,https://vn-live-01.slatic.net/p/0bee058e4c89513d85e8c14d7a65ca2f.png,,1050000,,5.0,8,[],"[4402, 4518]",2472415027,11
